order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit,return_flag,payment_method,order_status,shipping_cost
ORD070999,2024-10-17,CUST00367,PROD0218,STORE035,2,3878.2,5.81,7305.75,6049.99,1225.76,False,Upi,Completed,30.0
ORD072401,2024-10-17,CUST02161,PROD0200,STORE029,3,9872.5,7.17,27493.93,23101.65,4197.64,False,Debit Card,Completed,194.64
ORD077494,2024-10-17,CUST01397,PROD0076,STORE023,2,2671.96,7.09,4965.04,4168.26,646.98,False,Credit Card,Completed,149.8
ORD078246,2024-10-17,CUST05306,PROD0597,STORE012,5,2273.53,1.25,11225.55,8866.77,2328.78,False,Net Banking,Completed,30.0
ORD088814,2024-10-17,CUST05306,PROD0052,STORE026,2,67154.91,7.56,124156.0,104761.66,19240.38,False,Credit Card,Completed,153.96
ORD001341,2024-10-18,CUST03380,PROD0101,STORE003,1,5155.22,14.88,4388.12,4021.07,327.87,False,Credit Card,Completed,39.18
ORD002520,2024-10-18,CUST03496,PROD0514,STORE030,4,1125.36,3.47,4345.24,3511.12,745.48,False,Upi,Completed,88.64
ORD017552,2024-10-18,CUST04524,PROD0547,STORE010,13,32537.88,12.81,368807.11,329934.1,38743.4,False,Debit Card,Completed,129.61
ORD022227,2024-10-18,CUST02443,PROD0475,STORE029,2,9642.11,3.95,18522.49,15041.69,3456.76,False,Upi,Completed,24.04
ORD038750,2024-10-18,CUST06634,PROD0268,STORE009,3,9328.8,15.81,23561.75,21829.39,1508.3,False,Credit Card,Cancelled,224.06
ORD040307,2024-10-18,CUST01511,PROD0170,STORE020,1,15753.82,4.8,14997.64,12287.98,2573.96,False,Credit Card,Completed,135.7
ORD041074,2024-10-18,CUST04099,PROD0577,STORE029,2,1618.13,10.37,2900.66,2524.28,225.57,False,Debit Card,Completed,150.81
ORD041561,2024-10-18,CUST06486,PROD0417,STORE030,2,6427.76,3.99,12342.58,10027.31,2000.97,False,Cash,Completed,314.3
ORD047910,2024-10-18,CUST00349,PROD0368,STORE022,5,8422.47,12.53,36835.67,32847.63,3979.04,False,Upi,Completed,9.0
ORD050409,2024-10-18,CUST06144,PROD0514,STORE018,6,1141.28,5.24,6488.86,5341.19,798.12,False,Upi,Completed,349.55
ORD056324,2024-10-18,CUST00910,PROD0152,STORE035,3,5852.45,7.4,16258.11,13694.73,2549.1,False,Cash,Completed,14.28
ORD056401,2024-10-18,CUST00413,PROD0547,STORE028,2,34076.65,4.12,65345.38,53159.57,12014.84,False,Credit Card,Completed,170.97
ORD059545,2024-10-18,CUST07174,PROD0652,STORE035,1,2446.0,7.42,2264.51,1907.88,76.63,False,Cash,Completed,280.0
ORD066264,2024-10-18,CUST07234,PROD0362,STORE018,2,4969.35,4.4,9501.4,7752.19,1662.27,False,Cash,Completed,86.94
ORD067627,2024-10-18,CUST01511,PROD0108,STORE010,1,3624.94,17.26,2999.28,2827.45,140.89,False,Upi,Completed,30.94
ORD068827,2024-10-18,CUST03119,PROD0244,STORE010,9,7149.73,6.04,60460.98,50191.1,10018.83,False,Debit Card,Completed,251.05
ORD073968,2024-10-18,CUST07394,PROD0568,STORE023,1,67175.71,10.84,59893.86,52397.05,7109.72,False,Credit Card,Completed,387.09
ORD077345,2024-10-18,CUST02154,PROD0475,STORE029,6,9836.81,9.38,53484.7,46036.27,7327.43,False,Cash,Completed,121.0
ORD082592,2024-10-18,CUST02028,PROD0679,STORE034,5,3681.7,5.37,17419.96,14358.63,3018.76,False,Upi,Completed,42.57
ORD006111,2024-10-19,CUST03924,PROD0154,STORE028,1,17709.78,19.07,14332.52,13813.63,465.67,False,Debit Card,Completed,53.22
ORD012820,2024-10-19,CUST04108,PROD0433,STORE018,1,9375.14,9.1,8522.0,7312.61,1008.53,False,Credit Card,Completed,200.86
ORD015945,2024-10-19,CUST06777,PROD0043,STORE020,4,22466.67,9.17,81625.91,70096.01,11499.9,False,Credit Card,Completed,30.0
ORD021797,2024-10-19,CUST04871,PROD0064,STORE017,2,22258.17,6.9,41444.71,34722.75,6631.62,False,Debit Card,Completed,90.34
ORD023235,2024-10-19,CUST06734,PROD0689,STORE009,6,24724.29,7.21,137650.01,115709.68,21472.77,False,Net Banking,Completed,467.56
ORD035714,2024-10-19,CUST05320,PROD0064,STORE026,1,22025.82,12.68,19232.95,17180.14,1805.93,False,Debit Card,Completed,246.88
ORD037621,2024-10-19,CUST06041,PROD0749,STORE010,3,7512.19,4.75,21466.08,17578.52,3734.91,False,Cash,Completed,152.65
ORD045565,2024-10-19,CUST05863,PROD0136,STORE012,2,8022.53,3.32,15512.36,12515.15,2307.69,False,Upi,Completed,689.52
ORD045657,2024-10-19,CUST02060,PROD0263,STORE020,3,7928.23,12.12,20901.99,18552.06,2250.94,False,Upi,Completed,98.99
ORD050577,2024-10-19,CUST03378,PROD0083,STORE009,3,10178.52,13.85,26306.38,23817.74,2349.64,False,Credit Card,Cancelled,139.0
ORD052313,2024-10-19,CUST04470,PROD0567,STORE034,4,9947.09,7.63,36752.51,31034.92,5533.27,False,Credit Card,Completed,184.32
ORD060846,2024-10-19,CUST05731,PROD0325,STORE026,2,42721.39,7.78,78795.33,66645.37,12110.4,False,Credit Card,Completed,39.56
ORD068951,2024-10-19,CUST07244,PROD0215,STORE029,1,3203.94,4.51,3059.44,2499.07,399.82,False,Wallet,Completed,160.55
ORD071021,2024-10-19,CUST07210,PROD0308,STORE034,2,3261.52,8.52,5967.28,5087.97,834.25,False,Credit Card,Completed,45.06
ORD074576,2024-10-19,CUST04358,PROD0577,STORE025,7,1573.57,7.88,10147.01,8591.69,1179.98,False,Credit Card,Completed,375.34
ORD075980,2024-10-19,CUST04042,PROD0404,STORE012,2,1379.52,1.67,2712.96,2152.05,404.74,False,Net Banking,Completed,156.17
ORD076198,2024-10-19,CUST06027,PROD0248,STORE029,1,8075.25,2.66,7860.45,6298.7,1531.77,False,Credit Card,Completed,29.98
ORD078697,2024-10-19,CUST03908,PROD0189,STORE030,1,4062.67,17.46,3353.33,3168.88,102.48,False,Credit Card,Completed,81.97
ORD079670,2024-10-19,CUST06029,PROD0535,STORE010,4,36491.22,6.4,136623.13,113852.61,22264.26,False,Debit Card,Completed,506.26
ORD083264,2024-10-19,CUST02110,PROD0489,STORE009,2,10519.78,3.94,20210.6,16410.86,3558.44,False,Upi,Completed,241.3
ORD015141,2024-10-20,CUST00179,PROD0112,STORE026,2,15245.93,10.06,27424.38,23783.65,3605.54,False,Upi,Completed,35.19
ORD016441,2024-10-20,CUST02784,PROD0070,STORE022,3,12890.31,3.62,37271.04,30163.33,6894.52,False,Credit Card,Completed,213.19
ORD028841,2024-10-20,CUST03018,PROD0201,STORE026,2,10207.97,4.21,19556.43,15924.43,3490.0,False,Credit Card,Completed,142.0
ORD039494,2024-10-20,CUST01196,PROD0171,STORE022,4,104430.49,15.0,355063.67,325823.13,28887.33,True,Upi,Returned,353.21
ORD040203,2024-10-20,CUST00852,PROD0679,STORE014,2,3677.24,6.31,6890.41,5736.49,1059.15,False,Debit Card,Completed,94.77
ORD048342,2024-10-20,CUST01212,PROD0220,STORE003,3,14496.32,7.34,40296.87,33921.39,6269.69,False,Credit Card,Completed,105.79
ORD060042,2024-10-20,CUST04470,PROD0532,STORE030,3,31579.46,5.57,89461.45,73895.94,15534.96,False,Debit Card,Pending,30.55
ORD072380,2024-10-20,CUST00361,PROD0638,STORE025,1,1887.72,2.88,1833.35,1472.42,329.26,False,Debit Card,Completed,31.67
ORD076992,2024-10-20,CUST04494,PROD0367,STORE014,2,1758.36,0.8,3488.59,2743.04,711.57,False,Credit Card,Completed,33.98
ORD000686,2024-10-21,CUST00902,PROD0200,STORE028,4,10041.18,20.38,31979.15,31328.48,437.73,False,Upi,Completed,212.94
ORD008518,2024-10-21,CUST02486,PROD0725,STORE029,2,77519.05,12.29,135983.92,120929.72,14959.83,False,Debit Card,Completed,94.37
ORD017465,2024-10-21,CUST02019,PROD0513,STORE023,1,8769.02,2.66,8535.76,6839.84,1621.98,False,Upi,Completed,73.94
ORD023943,2024-10-21,CUST03345,PROD0452,STORE012,3,115458.25,15.85,291474.35,270172.3,21147.97,False,Net Banking,Completed,154.08
ORD031780,2024-10-21,CUST03411,PROD0197,STORE014,2,25230.83,3.76,48564.3,39360.09,8903.31,False,Credit Card,Completed,300.9
ORD040452,2024-10-21,CUST03495,PROD0612,STORE003,2,19651.22,2.93,38150.88,30655.9,7419.46,False,Credit Card,Completed,75.52
ORD047289,2024-10-21,CUST02562,PROD0723,STORE018,3,104269.56,5.75,294822.18,243990.77,50505.13,False,Upi,Completed,326.28
ORD048341,2024-10-21,CUST04076,PROD0248,STORE034,3,8525.72,5.31,24219.01,19950.18,4258.55,False,Wallet,Completed,10.28
ORD054213,2024-10-21,CUST02434,PROD0405,STORE012,1,2651.48,11.21,2354.25,2068.15,163.7,False,Cash,Completed,122.4
ORD060735,2024-10-21,CUST06894,PROD0627,STORE034,3,7523.8,7.24,20937.23,17605.69,3301.54,False,Upi,Completed,30.0
ORD066753,2024-10-21,CUST04627,PROD0662,STORE022,2,41989.31,5.38,79460.57,65503.32,13837.49,False,Credit Card,Pending,119.76
ORD072419,2024-10-21,CUST04756,PROD0529,STORE009,4,15414.33,0.65,61256.55,48092.71,13047.77,False,Credit Card,Completed,116.07
ORD073422,2024-10-21,CUST05014,PROD0638,STORE014,5,1918.58,9.47,8684.45,7482.46,1057.08,False,Cash,Completed,144.91
ORD085356,2024-10-21,CUST02477,PROD0454,STORE019,4,23078.79,8.45,84514.53,72005.82,12297.27,False,Upi,Completed,211.44
ORD016373,2024-10-22,CUST04663,PROD0592,STORE012,1,11002.71,15.66,9279.69,8582.11,515.09,False,Upi,Completed,182.49
ORD017055,2024-10-22,CUST01786,PROD0125,STORE018,7,932.45,14.76,5563.74,5091.18,270.09,False,Credit Card,Completed,202.47
ORD032319,2024-10-22,CUST06038,PROD0308,STORE022,3,3185.07,15.3,8093.26,7453.06,608.02,True,Upi,Returned,32.18
ORD041652,2024-10-22,CUST06219,PROD0228,STORE035,3,27191.58,13.04,70937.39,63628.3,7175.7,False,Upi,Completed,133.39
ORD051415,2024-10-22,CUST07432,PROD0076,STORE026,2,2491.25,1.8,4892.81,3886.35,701.25,False,Credit Card,Completed,305.21
ORD051751,2024-10-22,CUST05543,PROD0302,STORE012,3,38804.77,6.0,109429.45,90803.16,18340.43,False,Net Banking,Completed,285.86
ORD053611,2024-10-22,CUST04276,PROD0386,STORE026,1,25219.83,9.04,22939.96,19671.47,3117.7,False,Credit Card,Cancelled,150.79
ORD054611,2024-10-22,CUST02832,PROD0480,STORE019,3,9079.3,0.6,27074.47,21245.56,5709.89,False,Credit Card,Completed,119.02
ORD060079,2024-10-22,CUST01611,PROD0189,STORE020,3,4106.6,10.36,11043.47,9609.44,1107.59,False,Net Banking,Completed,326.44
ORD076121,2024-10-22,CUST06614,PROD0328,STORE022,1,3036.84,13.52,2626.26,2368.74,197.34,False,Debit Card,Completed,60.18
ORD083331,2024-10-22,CUST06673,PROD0179,STORE026,4,91162.57,13.62,314984.91,284427.22,30162.85,True,Wallet,Returned,394.84
ORD085448,2024-10-22,CUST04242,PROD0115,STORE012,4,61847.21,3.62,238433.36,192963.3,45398.17,False,Cash,Cancelled,71.89
ORD089509,2024-10-22,CUST03746,PROD0340,STORE026,4,122025.67,6.66,455595.04,380720.09,74617.9,False,Cash,Completed,257.05
ORD007578,2024-10-23,CUST02764,PROD0383,STORE020,4,4040.54,5.42,15286.17,12606.48,2366.83,False,Upi,Completed,312.86
ORD009037,2024-10-23,CUST06868,PROD0346,STORE030,5,34108.16,4.92,162150.19,133021.82,29033.2,False,Debit Card,Completed,95.17
ORD016107,2024-10-23,CUST06387,PROD0019,STORE012,3,6055.76,13.27,15756.48,14170.48,1517.39,False,Credit Card,Completed,68.61
ORD017655,2024-10-23,CUST01725,PROD0583,STORE017,2,25125.87,12.96,43739.11,39196.36,4324.7,False,Debit Card,Completed,218.05
ORD040960,2024-10-23,CUST06704,PROD0331,STORE034,1,431.82,5.05,410.01,336.82,43.19,False,Upi,Completed,30.0
ORD042893,2024-10-23,CUST01296,PROD0152,STORE009,6,5887.63,2.15,34566.28,27554.11,6987.68,False,Upi,Completed,24.49
ORD048568,2024-10-23,CUST01885,PROD0064,STORE014,1,22767.82,1.65,22392.15,17758.9,4393.73,False,Debit Card,Completed,239.52
ORD050334,2024-10-23,CUST00648,PROD0341,STORE020,2,11238.07,4.37,21493.93,17531.39,3892.98,False,Credit Card,Completed,69.56
ORD051684,2024-10-23,CUST02483,PROD0313,STORE018,2,4414.37,11.6,7804.61,6886.42,852.78,False,Credit Card,Completed,65.41
ORD054842,2024-10-23,CUST03950,PROD0362,STORE026,1,5250.98,10.53,4698.05,4095.76,15.34,False,Wallet,Completed,586.95
ORD023102,2024-10-24,CUST04302,PROD0465,STORE018,6,5134.77,4.24,29502.33,24030.72,5186.05,False,Debit Card,Completed,285.56
ORD023950,2024-10-24,CUST05314,PROD0610,STORE026,10,4218.64,9.83,38039.48,32905.39,4987.27,False,Debit Card,Completed,146.82
ORD042529,2024-10-24,CUST07200,PROD0280,STORE012,4,62999.15,7.91,232063.67,196557.35,35243.04,False,Credit Card,Completed,263.28
ORD061373,2024-10-24,CUST04324,PROD0642,STORE020,3,9894.77,6.52,27748.89,23153.76,4494.37,False,Wallet,Completed,100.76
ORD080294,2024-10-24,CUST07304,PROD0617,STORE023,1,1762.92,10.32,1580.99,1375.08,74.06,False,Upi,Completed,131.85
ORD081131,2024-10-24,CUST01610,PROD0349,STORE028,4,59066.63,9.72,213301.41,184287.89,28779.59,False,Wallet,Completed,233.93
ORD089298,2024-10-24,CUST07004,PROD0554,STORE022,3,39568.82,2.32,115952.47,92591.04,23247.71,False,Wallet,Completed,113.72
ORD000157,2024-10-25,CUST02917,PROD0246,STORE022,2,34202.64,7.35,63377.49,53356.12,9730.65,False,Net Banking,Completed,290.72
ORD028517,2024-10-25,CUST02382,PROD0415,STORE018,2,680.57,4.74,1296.62,1061.69,72.59,False,Upi,Completed,162.34
ORD029425,2024-10-25,CUST01526,PROD0058,STORE026,3,69729.6,27.38,151912.91,163167.26,-11326.56,False,Wallet,Completed,72.21
ORD047440,2024-10-25,CUST04107,PROD0364,STORE018,2,15901.47,14.14,27306.0,24806.29,2451.9,False,Upi,Completed,47.81
ORD047765,2024-10-25,CUST05956,PROD0465,STORE025,3,4756.83,3.7,13742.48,11130.98,2538.62,False,Credit Card,Completed,72.88
ORD053579,2024-10-25,CUST05693,PROD0349,STORE010,7,58357.0,7.33,378556.02,318629.22,59866.35,False,Credit Card,Completed,60.45
ORD071789,2024-10-25,CUST04445,PROD0383,STORE010,4,4206.9,8.38,15417.45,13125.53,2154.12,False,Upi,Completed,137.8
ORD072794,2024-10-25,CUST00380,PROD0341,STORE022,1,11325.1,2.75,11013.66,8833.58,2155.59,False,Upi,Completed,24.49
ORD083410,2024-10-25,CUST03496,PROD0623,STORE028,5,311.22,14.02,1337.93,1213.76,-252.12,False,Credit Card,Pending,376.29
ORD084681,2024-10-25,CUST01776,PROD0626,STORE028,5,7278.55,14.71,31039.38,28386.34,2539.62,False,Credit Card,Completed,113.42
ORD088692,2024-10-25,CUST02962,PROD0264,STORE012,1,16099.96,5.59,15199.97,12557.97,2435.5,False,Credit Card,Completed,206.5
ORD089725,2024-10-25,CUST05386,PROD0657,STORE023,8,8861.06,8.37,64955.11,55293.01,9212.44,False,Upi,Completed,449.66
ORD001289,2024-10-26,CUST01072,PROD0329,STORE014,2,508.55,4.53,971.03,793.34,53.09,False,Credit Card,Completed,124.6
ORD011789,2024-10-26,CUST03320,PROD0262,STORE028,1,32956.96,7.78,30392.91,25706.43,4350.47,False,Debit Card,Completed,336.01
ORD016821,2024-10-26,CUST02465,PROD0246,STORE020,2,33312.69,2.21,65152.96,51967.8,13077.34,False,Credit Card,Completed,107.82
ORD017612,2024-10-26,CUST05906,PROD0022,STORE035,5,16629.45,7.57,76853.0,64854.86,11888.95,False,Debit Card,Completed,109.19
ORD027357,2024-10-26,CUST01777,PROD0510,STORE025,1,10292.59,4.52,9827.36,8028.22,1729.7,False,Debit Card,Completed,69.44
ORD027553,2024-10-26,CUST05553,PROD0074,STORE030,1,24793.04,2.87,24081.48,19338.57,4710.76,False,Upi,Cancelled,32.15
ORD027935,2024-10-26,CUST00355,PROD0246,STORE026,1,33756.52,3.46,32588.54,26330.09,5929.53,False,Upi,Completed,328.92
ORD043427,2024-10-26,CUST02538,PROD0292,STORE020,2,5653.65,13.26,9807.95,8819.69,902.53,False,Debit Card,Completed,85.73
ORD048010,2024-10-26,CUST00758,PROD0725,STORE028,1,76136.96,4.17,72962.05,59386.83,13545.22,False,Wallet,Completed,30.0
ORD052838,2024-10-26,CUST03911,PROD0575,STORE018,2,13004.17,7.06,24172.15,20286.51,3841.58,False,Debit Card,Completed,44.06
ORD055892,2024-10-26,CUST05749,PROD0321,STORE017,2,66366.59,13.25,115146.03,103531.88,11468.2,False,Upi,Completed,145.95
ORD064761,2024-10-26,CUST05853,PROD0378,STORE018,7,2085.36,4.34,13963.99,11386.07,2303.56,False,Upi,Completed,274.36
ORD066945,2024-10-26,CUST01082,PROD0237,STORE020,4,18970.78,5.83,71459.13,59188.83,12203.39,False,Upi,Cancelled,66.91
ORD071222,2024-10-26,CUST02617,PROD0140,STORE010,2,4231.45,1.96,8297.03,6601.06,1545.03,False,Upi,Cancelled,150.94
ORD001555,2024-10-27,CUST00292,PROD0136,STORE023,10,7932.97,13.13,68913.71,61877.17,6737.52,False,Wallet,Completed,299.02
ORD007340,2024-10-27,CUST05949,PROD0598,STORE019,4,4420.77,12.27,15513.37,13792.8,1627.92,False,Net Banking,Completed,92.65
ORD011535,2024-10-27,CUST03853,PROD0003,STORE035,2,88109.56,4.69,167954.44,137450.91,30360.15,False,Upi,Completed,143.38
ORD011586,2024-10-27,CUST06912,PROD0566,STORE030,1,1006.3,13.47,870.75,784.91,-170.87,False,Credit Card,Completed,256.71
ORD012926,2024-10-27,CUST00908,PROD0420,STORE025,1,16066.23,0.97,15910.39,12531.66,3174.04,False,Cash,Pending,204.69
ORD018477,2024-10-27,CUST03121,PROD0321,STORE018,6,63617.76,10.47,341741.88,297731.12,43870.33,False,Credit Card,Completed,140.43
ORD025541,2024-10-27,CUST04112,PROD0367,STORE012,1,1728.56,1.95,1694.85,1348.28,193.52,False,Debit Card,Completed,153.05
ORD028760,2024-10-27,CUST02631,PROD0630,STORE009,2,22589.36,9.3,40977.1,35239.4,5665.45,False,Debit Card,Completed,72.25
ORD029312,2024-10-27,CUST02459,PROD0340,STORE009,3,122055.54,11.97,322336.48,285609.96,36548.54,False,Debit Card,Completed,177.98
ORD032604,2024-10-27,CUST03998,PROD0456,STORE009,1,5002.96,16.8,4162.46,3902.31,-80.49,False,Upi,Completed,340.64
ORD053597,2024-10-27,CUST05474,PROD0513,STORE009,3,9042.2,11.83,23917.52,21158.75,2694.18,False,Cash,Completed,64.59
ORD055970,2024-10-27,CUST00397,PROD0655,STORE035,3,19250.23,3.14,55937.32,45045.54,10562.78,False,Wallet,Completed,329.0
ORD060160,2024-10-27,CUST01821,PROD0031,STORE020,1,7433.77,4.08,7130.47,5798.34,1150.99,False,Upi,Completed,181.14
ORD085854,2024-10-27,CUST06599,PROD0577,STORE012,2,1593.21,8.78,2906.65,2485.41,388.36,False,Debit Card,Completed,32.88
ORD086618,2024-10-27,CUST05881,PROD0553,STORE012,1,17989.36,12.56,15729.9,14031.7,1615.31,False,Net Banking,Completed,82.89
ORD001899,2024-10-28,CUST06919,PROD0020,STORE029,3,4230.14,9.0,11548.28,9898.53,1591.54,False,Upi,Completed,58.21
ORD007959,2024-10-28,CUST03863,PROD0465,STORE012,14,4976.15,15.36,58965.39,54339.56,4546.32,False,Upi,Completed,79.51
ORD021752,2024-10-28,CUST01820,PROD0514,STORE020,1,1153.73,7.32,1069.28,899.91,110.32,False,Credit Card,Completed,59.05
ORD024210,2024-10-28,CUST07204,PROD0003,STORE009,4,85780.26,17.92,281633.75,267634.41,13895.11,False,Credit Card,Completed,104.23
ORD028874,2024-10-28,CUST02538,PROD0302,STORE014,2,38398.42,15.2,65123.72,59901.54,5085.47,False,Upi,Completed,136.71
ORD031788,2024-10-28,CUST00587,PROD0228,STORE003,3,27620.44,2.13,81096.37,64631.83,16352.75,False,Debit Card,Completed,111.79
ORD040427,2024-10-28,CUST02735,PROD0553,STORE010,2,18709.03,2.43,36508.8,29186.09,7201.36,False,Credit Card,Completed,121.35
ORD040588,2024-10-28,CUST01040,PROD0730,STORE025,3,22696.79,11.6,60191.89,53110.49,6892.33,False,Upi,Completed,189.07
ORD044484,2024-10-28,CUST03045,PROD0607,STORE014,3,15248.77,10.37,41002.42,35682.12,5151.1,False,Debit Card,Cancelled,169.2
ORD046390,2024-10-28,CUST02753,PROD0112,STORE026,1,14629.59,12.7,12771.63,11411.08,1276.36,False,Upi,Completed,84.19
ORD058533,2024-10-28,CUST01337,PROD0666,STORE029,3,28393.18,7.48,78808.11,66440.04,12269.07,False,Credit Card,Completed,99.0
ORD060687,2024-10-28,CUST03190,PROD0466,STORE029,4,11382.5,8.41,41700.93,35513.4,6109.08,False,Credit Card,Completed,78.45
ORD065565,2024-10-28,CUST02127,PROD0143,STORE019,1,3306.15,2.16,3234.74,2578.8,576.52,False,Upi,Completed,79.42
ORD070083,2024-10-28,CUST01165,PROD0100,STORE023,3,82232.09,1.67,242576.44,192423.09,50005.58,False,Cash,Completed,147.77
ORD071816,2024-10-28,CUST02916,PROD0723,STORE017,2,101246.77,5.61,191133.65,157944.96,33073.34,False,Credit Card,Completed,115.35
ORD084901,2024-10-28,CUST06023,PROD0642,STORE019,2,9801.91,11.55,17339.58,15290.98,1892.94,False,Wallet,Completed,155.66
ORD089141,2024-10-28,CUST05076,PROD0523,STORE030,3,19942.69,6.76,55783.69,46665.89,8966.38,False,Debit Card,Completed,151.42
ORD002925,2024-10-29,CUST04445,PROD0053,STORE029,1,19748.38,7.22,18322.55,15403.74,2730.13,False,Credit Card,Completed,188.68
ORD007669,2024-10-29,CUST06560,PROD0237,STORE014,2,18911.17,11.17,33597.58,29501.43,4037.73,False,Upi,Completed,58.42
ORD007719,2024-10-29,CUST00969,PROD0576,STORE017,1,17696.25,8.03,16275.24,13803.08,2324.03,False,Net Banking,Completed,148.13
ORD011488,2024-10-29,CUST02063,PROD0067,STORE010,18,12612.37,14.53,194036.27,177077.67,16346.23,True,Credit Card,Returned,612.37
ORD013453,2024-10-29,CUST06259,PROD0104,STORE029,3,2447.69,3.16,7111.03,5727.59,1225.86,False,Credit Card,Completed,157.58
ORD016024,2024-10-29,CUST07375,PROD0199,STORE017,1,7603.96,10.72,6788.82,5931.09,804.08,False,Wallet,Completed,53.65
ORD025710,2024-10-29,CUST01055,PROD0039,STORE035,5,14580.78,10.1,65540.61,56865.04,8606.13,False,Upi,Completed,69.44
ORD027081,2024-10-29,CUST01511,PROD0611,STORE009,5,3740.91,7.62,17279.26,14589.55,2474.84,False,Upi,Completed,214.87
ORD029126,2024-10-29,CUST00388,PROD0228,STORE009,2,27277.43,6.75,50872.41,42552.79,8267.86,False,Debit Card,Completed,51.76
ORD043416,2024-10-29,CUST04848,PROD0357,STORE018,2,780.05,5.4,1475.85,1216.88,228.97,False,Cash,Completed,30.0
ORD043963,2024-10-29,CUST05432,PROD0730,STORE012,2,21281.51,7.56,39345.26,33199.16,6012.43,False,Credit Card,Completed,133.67
ORD063399,2024-10-29,CUST02790,PROD0099,STORE030,2,13724.16,6.14,25762.99,21409.69,4232.96,False,Net Banking,Completed,120.34
ORD069778,2024-10-29,CUST01544,PROD0402,STORE023,3,6285.06,6.86,17561.71,14707.04,2684.04,False,Net Banking,Completed,170.63
ORD073474,2024-10-29,CUST01972,PROD0632,STORE035,3,37832.44,5.93,106766.93,88527.91,18185.04,False,Upi,Pending,53.98
ORD073742,2024-10-29,CUST03335,PROD0264,STORE022,3,16093.28,4.7,46010.69,37658.28,8066.46,False,Debit Card,Completed,285.95
ORD074810,2024-10-29,CUST04170,PROD0549,STORE019,2,65324.58,17.3,108046.86,101906.34,6058.13,False,Wallet,Completed,82.39
ORD014022,2024-10-30,CUST00777,PROD0004,STORE029,8,20249.6,21.53,127118.89,126357.5,627.9,False,Credit Card,Completed,133.49
ORD024689,2024-10-30,CUST06595,PROD0020,STORE018,3,4252.86,3.7,12286.51,9951.69,2211.17,False,Credit Card,Pending,123.65
ORD024902,2024-10-30,CUST02631,PROD0043,STORE026,6,23682.6,9.97,127928.67,110834.57,16944.87,False,Credit Card,Completed,149.23
ORD025889,2024-10-30,CUST04364,PROD0009,STORE030,2,28869.86,10.7,51561.57,45036.98,6418.64,False,Upi,Completed,105.95
ORD026314,2024-10-30,CUST02962,PROD0308,STORE022,4,3211.22,5.96,12079.33,10019.01,2029.84,False,Debit Card,Completed,30.48
ORD030167,2024-10-30,CUST06251,PROD0302,STORE035,6,39260.57,5.3,223078.56,183739.47,39260.45,False,Net Banking,Completed,78.64
ORD041215,2024-10-30,CUST00702,PROD0043,STORE028,7,23365.13,9.54,147952.68,127573.61,19995.47,False,Credit Card,Completed,383.6
ORD045694,2024-10-30,CUST07330,PROD0239,STORE017,6,21890.69,10.67,117329.72,102448.43,14851.29,False,Credit Card,Completed,30.0
ORD050201,2024-10-30,CUST00541,PROD0036,STORE003,1,8450.92,3.11,8188.1,6591.72,1303.77,False,Upi,Completed,292.61
ORD050505,2024-10-30,CUST02601,PROD0108,STORE012,3,3532.22,11.22,9407.71,8265.39,1113.45,False,Upi,Completed,28.87
ORD057129,2024-10-30,CUST06300,PROD0531,STORE025,3,1591.12,6.05,4484.57,3723.22,490.94,False,Upi,Pending,270.41
ORD058862,2024-10-30,CUST00552,PROD0325,STORE014,3,43020.19,4.82,122839.85,100667.24,22071.42,False,Upi,Completed,101.19
ORD061901,2024-10-30,CUST00055,PROD0667,STORE023,3,8754.87,5.49,24822.68,20486.4,4032.0,False,Credit Card,Completed,304.28
ORD009781,2024-10-31,CUST04773,PROD0321,STORE020,4,60418.72,8.66,220745.84,188506.41,32147.19,False,Wallet,Completed,92.24
ORD012962,2024-10-31,CUST03802,PROD0377,STORE003,3,1277.07,9.74,3458.05,2988.34,374.86,False,Credit Card,Completed,94.85
ORD013702,2024-10-31,CUST04944,PROD0275,STORE003,2,105460.52,4.06,202357.65,164518.41,37797.58,False,Upi,Pending,41.66
ORD023699,2024-10-31,CUST04126,PROD0321,STORE019,2,63346.97,0.85,125617.04,98821.27,26765.77,False,Credit Card,Completed,30.0
ORD033787,2024-10-31,CUST07380,PROD0197,STORE025,3,24194.32,10.89,64678.68,56614.71,7729.44,False,Upi,Completed,334.53
ORD039014,2024-10-31,CUST02063,PROD0601,STORE012,2,39245.82,13.56,67848.17,61223.48,6535.94,False,Net Banking,Completed,88.75
ORD040174,2024-10-31,CUST05353,PROD0392,STORE014,2,2297.58,2.7,4471.09,3584.22,768.75,False,Net Banking,Completed,118.12
ORD041341,2024-10-31,CUST06091,PROD0613,STORE029,5,2409.29,3.85,11582.66,9396.23,2152.75,False,Upi,Completed,33.68
ORD042354,2024-10-31,CUST06384,PROD0112,STORE010,6,14868.83,9.91,80371.97,69586.12,10729.06,False,Net Banking,Completed,56.79
ORD051763,2024-10-31,CUST06785,PROD0016,STORE003,2,21295.85,6.3,39908.42,33221.53,6637.62,False,Net Banking,Completed,49.27
ORD059275,2024-10-31,CUST04755,PROD0244,STORE010,7,7172.87,7.41,46489.52,39163.87,7261.0,False,Credit Card,Completed,64.65
ORD060387,2024-10-31,CUST04263,PROD0179,STORE022,3,87828.44,4.02,252893.21,205518.55,47344.66,False,Upi,Completed,30.0
